CasoIndex,Etiqueta,Valor,Raw,Quality
22,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
22,Departamento de notificación_1,,,
22,Municipio de notificación_1,,,
22,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
22,Teléfono de notificación_1,3997382816,,
22,Teléfono móvil_1,377788992,,
22,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
22,Teléfono Oficina_1,6014569977,,
22,Calidad_2,INDICIADO,,
22,Documento_2,CEDULA DE CIUDADANIA,,
22,Número documento_2,8888738290,,
22,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
22,Departamento de notificación_2,,,
22,Municipio de notificación_2,,,
22,Dirección de notificación_2,CARRERA 78 No. 45-28,,
22,Teléfono de notificación_2,6043280987,,
22,Teléfono móvil_2,3225506549,,
22,Correo Electrónico_2,sssss@hotmail.com,,
22,Teléfono Oficina_2,6012347849,,
22,Calidad_3,TESTIGO,,
22,Documento_3,CEDULA DE CIUDADANIA,,
22,Número documento_3,4444770387,,
22,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
22,Departamento de notificación_3,,,
22,Municipio de notificación_3,,,
22,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
22,Teléfono de notificación_3,6136783425,,
22,Teléfono móvil_3,366634896,,
22,Correo Electrónico_3,zzzz@sert.com.co,,
22,Teléfono Oficina_3,602765893,,
22,Calidad_4,VICTIMA,,
22,Documento_4,CEDULA DE CIUDADANIA,,
22,Número documento_4,3338347478,,
22,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
22,Departamento de notificación_4,,,
22,Municipio de notificación_4,,,
22,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
22,Teléfono de notificación_4,3557382816,,
22,Teléfono móvil_4,389788992,,
22,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
22,Teléfono Oficina_4,6014569999,,
22,Calidad_5,,,
22,Documento_5,,,
22,Número documento_5,,,
22,Nombre_5,,,
22,Departamento de notificación_5,,,
22,Municipio de notificación_5,,,
22,Dirección de notificación_5,,,
22,Teléfono de notificación_5,,,
22,Teléfono móvil_5,,,
22,Correo Electrónico_5,,,
22,Teléfono Oficina_5,,,
22,Calidad_6,,,
22,Documento_6,,,
22,Número documento_6,,,
22,Nombre_6,,,
22,Departamento de notificación_6,,,
22,Municipio de notificación_6,,,
22,Dirección de notificación_6,,,
22,Teléfono de notificación_6,,,
22,Teléfono móvil_6,,,
22,Correo Electrónico_6,,,
22,Teléfono Oficina_6,,,
22,Calidad_7,,,
22,Documento_7,,,
22,Número documento_7,,,
22,Nombre_7,,,
22,Departamento de notificación_7,,,
22,Municipio de notificación_7,,,
22,Dirección de notificación_7,,,
22,Teléfono de notificación_7,,,
22,Teléfono móvil_7,,,
22,Correo Electrónico_7,,,
22,Teléfono Oficina_7,,,
23,Caso Noticia,999916099166202411569,999916099166202411569,OK
23,Ley de Aplicabilidad,Ley 906,Ley 906,OK
23,Procedimiento Abreviado?,SI,SI,OK
23,Priorizado,NO,NO,OK
23,Tipo Noticia,QUERELLA,QUERELLA,OK
23,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
23,Grado Delito,NINGUNO,NINGUNO,OK
23,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
23,Modalidad,COMPRA,COMPRA,OK
23,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
23,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
23,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
23,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
23,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
23,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
23,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
23,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
23,Estado de la asignación,VIGENTE,VIGENTE,OK
23,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
23,Estado del caso,ACTIVO,ACTIVO,OK
23,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
23,Calidad_1,DENUNCIANTE,,
23,Documento_1,CEDULA DE CIUDADANIA,,
23,Número documento_1,7778347478,,
23,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
23,Departamento de notificación_1,,,
23,Municipio de notificación_1,,,
23,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
23,Teléfono de notificación_1,3997382816,,
23,Teléfono móvil_1,377788992,,
23,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
23,Teléfono Oficina_1,6014569977,,
23,Calidad_2,INDICIADO,,
23,Documento_2,CEDULA DE CIUDADANIA,,
23,Número documento_2,8888738290,,
23,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
23,Departamento de notificación_2,,,
23,Municipio de notificación_2,,,
23,Dirección de notificación_2,CARRERA 78 No. 45-28,,
23,Teléfono de notificación_2,6043280987,,
23,Teléfono móvil_2,3225506549,,
23,Correo Electrónico_2,sssss@hotmail.com,,
23,Teléfono Oficina_2,6012347849,,
23,Calidad_3,TESTIGO,,
23,Documento_3,CEDULA DE CIUDADANIA,,
23,Número documento_3,4444770387,,
23,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
23,Departamento de notificación_3,,,
23,Municipio de notificación_3,,,
23,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
23,Teléfono de notificación_3,6136783425,,
23,Teléfono móvil_3,366634896,,
23,Correo Electrónico_3,zzzz@sert.com.co,,
23,Teléfono Oficina_3,602765893,,
23,Calidad_4,VICTIMA,,
23,Documento_4,CEDULA DE CIUDADANIA,,
23,Número documento_4,3338347478,,
23,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
23,Departamento de notificación_4,,,
23,Municipio de notificación_4,,,
23,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
23,Teléfono de notificación_4,3557382816,,
23,Teléfono móvil_4,389788992,,
23,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
23,Teléfono Oficina_4,6014569999,,
23,Calidad_5,,,
23,Documento_5,,,
23,Número documento_5,,,
23,Nombre_5,,,
23,Departamento de notificación_5,,,
23,Municipio de notificación_5,,,
23,Dirección de notificación_5,,,
23,Teléfono de notificación_5,,,
23,Teléfono móvil_5,,,
23,Correo Electrónico_5,,,
23,Teléfono Oficina_5,,,
23,Calidad_6,,,
23,Documento_6,,,
23,Número documento_6,,,
23,Nombre_6,,,
23,Departamento de notificación_6,,,
23,Municipio de notificación_6,,,
23,Dirección de notificación_6,,,
23,Teléfono de notificación_6,,,
23,Teléfono móvil_6,,,
23,Correo Electrónico_6,,,
23,Teléfono Oficina_6,,,
23,Calidad_7,,,
23,Documento_7,,,
23,Número documento_7,,,
23,Nombre_7,,,
23,Departamento de notificación_7,,,
23,Municipio de notificación_7,,,
23,Dirección de notificación_7,,,
23,Teléfono de notificación_7,,,
23,Teléfono móvil_7,,,
23,Correo Electrónico_7,,,
23,Teléfono Oficina_7,,,
24,Caso Noticia,999916099166202411569,999916099166202411569,OK
24,Ley de Aplicabilidad,Ley 906,Ley 906,OK
24,Procedimiento Abreviado?,SI,SI,OK
24,Priorizado,NO,NO,OK
24,Tipo Noticia,QUERELLA,QUERELLA,OK
24,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
24,Grado Delito,NINGUNO,NINGUNO,OK
24,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
24,Modalidad,COMPRA,COMPRA,OK
24,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
24,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
24,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
24,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
24,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
24,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
24,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
24,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
24,Estado de la asignación,VIGENTE,VIGENTE,OK
24,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
24,Estado del caso,ACTIVO,ACTIVO,OK
24,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
24,Calidad_1,DENUNCIANTE,,
24,Documento_1,CEDULA DE CIUDADANIA,,
24,Número documento_1,7778347478,,
24,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
24,Departamento de notificación_1,,,
24,Municipio de notificación_1,,,
24,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
24,Teléfono de notificación_1,3997382816,,
24,Teléfono móvil_1,377788992,,
24,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
24,Teléfono Oficina_1,6014569977,,
24,Calidad_2,INDICIADO,,
24,Documento_2,CEDULA DE CIUDADANIA,,
24,Número documento_2,8888738290,,
24,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
24,Departamento de notificación_2,,,
24,Municipio de notificación_2,,,
24,Dirección de notificación_2,CARRERA 78 No. 45-28,,
24,Teléfono de notificación_2,6043280987,,
24,Teléfono móvil_2,3225506549,,
24,Correo Electrónico_2,sssss@hotmail.com,,
24,Teléfono Oficina_2,6012347849,,
24,Calidad_3,TESTIGO,,
24,Documento_3,CEDULA DE CIUDADANIA,,
24,Número documento_3,4444770387,,
24,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
24,Departamento de notificación_3,,,
24,Municipio de notificación_3,,,
24,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
24,Teléfono de notificación_3,6136783425,,
24,Teléfono móvil_3,366634896,,
24,Correo Electrónico_3,zzzz@sert.com.co,,
24,Teléfono Oficina_3,602765893,,
24,Calidad_4,VICTIMA,,
24,Documento_4,CEDULA DE CIUDADANIA,,
24,Número documento_4,3338347478,,
24,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
24,Departamento de notificación_4,,,
24,Municipio de notificación_4,,,
24,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
24,Teléfono de notificación_4,3557382816,,
24,Teléfono móvil_4,389788992,,
24,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
24,Teléfono Oficina_4,6014569999,,
24,Calidad_5,,,
24,Documento_5,,,
24,Número documento_5,,,
24,Nombre_5,,,
24,Departamento de notificación_5,,,
24,Municipio de notificación_5,,,
24,Dirección de notificación_5,,,
24,Teléfono de notificación_5,,,
24,Teléfono móvil_5,,,
24,Correo Electrónico_5,,,
24,Teléfono Oficina_5,,,
24,Calidad_6,,,
24,Documento_6,,,
24,Número documento_6,,,
24,Nombre_6,,,
24,Departamento de notificación_6,,,
24,Municipio de notificación_6,,,
24,Dirección de notificación_6,,,
24,Teléfono de notificación_6,,,
24,Teléfono móvil_6,,,
24,Correo Electrónico_6,,,
24,Teléfono Oficina_6,,,
24,Calidad_7,,,
24,Documento_7,,,
24,Número documento_7,,,
24,Nombre_7,,,
24,Departamento de notificación_7,,,
24,Municipio de notificación_7,,,
24,Dirección de notificación_7,,,
24,Teléfono de notificación_7,,,
24,Teléfono móvil_7,,,
24,Correo Electrónico_7,,,
24,Teléfono Oficina_7,,,
25,Caso Noticia,999916099166202411569,999916099166202411569,OK
25,Ley de Aplicabilidad,Ley 906,Ley 906,OK
25,Procedimiento Abreviado?,SI,SI,OK
25,Priorizado,NO,NO,OK
25,Tipo Noticia,QUERELLA,QUERELLA,OK
25,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
25,Grado Delito,NINGUNO,NINGUNO,OK
25,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
25,Modalidad,COMPRA,COMPRA,OK
25,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
25,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
25,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
